brand, product_name, shipping, price
G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4266 (PC4 34100) Intel XMP 2.0 Desktop Memory Model F4-4266C17D-16GVKB,G.SKILL,Free Shipping,$129.99 –
G.SKILL Trident Z Royal Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model F4-4000C15Q2-64GTRS,G.SKILL,Free Shipping,$919.99 –
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C17Q-32GTRGB,G.SKILL,Free Shipping,$344.99 –
G.SKILL TridentZ Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3300 (PC4 26400) Intel X99 Platform Memory (Desktop Memory) Model F4-3300C16Q2-64GTZ,G.SKILL,Free Shipping,$389.99 –
G.SKILL Trident Z Royal Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q2-64GTRG,G.SKILL,Free Shipping,$629.99 –
PNY XLR8 16GB DDR4 SDRAM Memory Module MD16GD4320016XRGB,PNY Technologies, Inc.,Free Shipping,$80.49 (7 Offers)–
PNY XLR8 8GB DDR4 SDRAM Memory Module MD8GD4320016XRGB,PNY Technologies, Inc.,Free Shipping,$51.99 (8 Offers)–
G.SKILL TridentZ RGB Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16D-64GTZR,G.SKILL,Free Shipping,$319.99 –
G.SKILL Trident Z Royal Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16D-64GTRG,G.SKILL,Free Shipping,$344.99 –
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C17D-16GTRGB,G.SKILL,Free Shipping,$179.99 –
G.SKILL Ripjaws V Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16D-64GVK,G.SKILL,Free Shipping,$284.99 –
Micron 16GB DDR4 SDRAM Memory Module - 16 GB - DDR4-2666/PC4-21300 DDR4 SDRAM - CL19 - 1.20 V - ECC - Registered - 288-pin - DIMM,Crucial,Free Shipping,$71.50 (10 Offers)–
G.SKILL Trident Z Neo Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16Q-128GTZN,G.SKILL,Free Shipping,$649.99 –
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q-128GTRG,G.SKILL,Free Shipping,$499.99 –
PNY XLR8 16GB 2 x 8GB DDR4 SDRAM Memory Kit MD16GK2D4320016XRGB,PNY Technologies, Inc.,Free Shipping,$92.40 (9 Offers)–
Patriot Signature Line 8GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model PSD48G320081,Patriot Memory,Free Shipping,$31.99 (5 Offers)–
Patriot Signature Line 32GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model PSD432G26662,Patriot Memory,Free Shipping,$108.99 (4 Offers)–
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory - Collector Edition Model F4-3000C16Q-32GTRSU,G.SKILL,Free Shipping,$279.99 –
Patriot Signature Line 16GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model PSD416G320081,Patriot Memory,Free Shipping,$58.99 (4 Offers)–
Patriot Signature Line 32GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model PSD432G32002,Patriot Memory,Free Shipping,$109.99 –
Patriot Signature Line 16GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model PSD416G32002,Patriot Memory,Free Shipping,$52.99 –
Patriot Signature Line 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model PSD464G3200K,Patriot Memory,Free Shipping,$214.99 –
Patriot Signature Line 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model PSD416G3200K,Patriot Memory,Free Shipping,$65.99 –
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 5000 (PC4-50000) Desktop Memory Model CMK16GX4M2Z5000C18,Corsair,Free Shipping,$941.99 –
CORSAIR Vengeance LPX 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMK64GX4M8X3600C18,Corsair,Free Shipping,$599.99 –
CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Desktop Memory Model CMK32GX4M4K4133C19,Corsair,Free Shipping,$519.99 –
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 5000 (PC4-40000) Desktop Memory Model CMK32GX4M2Z5000C18,Corsair,Free Shipping,$1,299.99 –
CORSAIR Vengeance LPX 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK128GX4M8X3200C16,Corsair,Free Shipping,$729.99 (3 Offers)–
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4800 (PC4-38400) Intel XMP 2.0 Desktop Memory Model CMK16GX4M2G4800C19,Corsair,Free Shipping,$567.99 –
32GB HP Genuine DDR4 PC4-2666V-R 2666MHz 288pin ECC Registered Server Memory 8850881-001,HP,Free Shipping,$286.99 –
Patriot Viper 4 Blackout Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel XMP 2.0 Desktop Memory Model PVB432G300C6K| AMD Compatible,Patriot Memory,Free Shipping,$114.99 –
CORSAIR Vengeance RGB Pro 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMW128GX4M8X3600C18,Corsair,Free Shipping,$999.99 (2 Offers)–
Patriot Viper 4 Blackout Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model PVB432G320C6K| AMD Compatible,Patriot Memory,Free Shipping,$124.99 –
Patriot Viper RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model PVR416G360C8K,Patriot Memory,Free Shipping,$105.12 (4 Offers)–
CORSAIR Dominator Platinum RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model CMT32GX4M2C3600C18,Corsair,Free Shipping,$269.99 –
CORSAIR Dominator Platinum RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model CMT16GX4M2K4000C19W,Corsair,Free Shipping,$347.99 –
V7 V7170004GBD,V7,Free Shipping,$23.87 (11 Offers)–
V7 V7128002GBD,V7,Free Shipping,$16.99 (9 Offers)–
V7 MEMORY - V7192004GBS,V7,Free Shipping,$24.74 (10 Offers)–
Visiontek 4GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model 900383,VisionTek,Free Shipping,$31.49 (16 Offers)–
V7 V7128004GBD,V7,Free Shipping,$23.09 (9 Offers)–
V7 - V72130016GBD - V7 16GB DDR4 PC4-21300 - 2666MHZ 1.2V DIMM Desktop Memory Module - V72130016GBD - 16 GB -,V7,Free Shipping,$64.74 (4 Offers)–
V7 - V7192008GBD-SR - V7 8GB DDR4 PC4_19200 2400Mhz 1.8V DIMM Desktop Memory Module - V7192008GBD-SR - 8 GB (1 x 8 GB) -,V7,Free Shipping,$38.85 (13 Offers)–
Lenovo 8GB DRAM Memory Module 4X70Z90846,Lenovo,Free Shipping,$79.32 (9 Offers)–
8GB DDR4-2933 (1X8GB) ECC REGRAM,HP,Free Shipping,$120.00 (8 Offers)–
Visiontek 8Gb Ddr4 Sdram Memory Module,VisionTek,Free Shipping,$87.43 (13 Offers)–
Visiontek 8Gb Ddr4 Sdram Memory Module,VisionTek,Free Shipping,$87.10 (13 Offers)–
Visiontek 16Gb Ddr4 Sdram Memory Module,VisionTek,Free Shipping,$171.03 (13 Offers)–
VisionTek 8GB DDR4 SDRAM Memory Module 901343,VisionTek,Free Shipping,$89.76 (12 Offers)–
HP 8GB DDR4 SDRAM Memory Module 13L77AT,HP,Free Shipping,$149.99 (3 Offers)–
VisionTek 32GB DDR4 SDRAM Memory Module 901345,VisionTek,Free Shipping,$216.00 (12 Offers)–
Visiontek 32Gb Ddr4 Sdram Memory Module,VisionTek,Free Shipping,$216.00 (13 Offers)–
HP 16GB DDR4 SDRAM Memory Module 7ZZ65AT,HP,Special Shipping,$110.18 (8 Offers)–
HP 32GB DDR4 SDRAM Memory Module 5YZ55AT,HP,Free Shipping,$424.99 (6 Offers)–
HP 4GB DDR4 SDRAM Memory Module,HP,Free Shipping,$34.00 (16 Offers)–
VisionTek 16GB DDR4 SDRAM Memory Module 901344,VisionTek,Free Shipping,$171.03 (12 Offers)–
Lenovo 8GB DDR4 SDRAM Memory Module 4X70Z50946,Lenovo,Free Shipping,$80.96 (8 Offers)–
HP 1GB 90 Pin DDR3 DIMM 2NR03A,HP,Free Shipping,$215.09 (4 Offers)–
HP 8GB DDR4 SDRAM Memory Module,HP,$9.99 Shipping,$89.22 (16 Offers)–
Lenovo 16GB DDR4 2666Mhz Non ECC UDIMM Memory,Lenovo,Free Shipping,$271.35 (18 Offers)–
V7 8gb Pc4-19200 2400mhz Ddr4 Sodimm Cl17 1.2v,V7,Free Shipping,$33.90 (9 Offers)–
HyperX FURY 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model HX432C16FB4K4/64,HyperX,Free Shipping,$350.00 (2 Offers)–
Visiontek Performance 4GB DDR3 SDRAM Memory Module,VisionTek,Free Shipping,$36.97 (20 Offers)–
VisionTek 16GB DDR4 2400MHz (PC4-19200) DIMM - Desktop (900920),VisionTek,Free Shipping,$119.49 (17 Offers)–
Visiontek 8GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model 900840,VisionTek,Free Shipping,
Lenovo 32GB (1x32GB) DDR4 2666MHz 260pin SoDIMM Memory Module - 4X70S69154,Lenovo,$25.00 Shipping,$353.68 (15 Offers)–
V-Color 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory + RGB Dummy Kit Model SCC-TL8G36818D-E6PRKWK,V-color,Free Shipping,$89.99 –
V-Color 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory + RGB Dummy Kit Model SCC-TL8G32816C-E6PRKWK,V-color,Free Shipping,$80.99 –
Patriot Memory Signature 4GB DDR3 SDRAM Memory Module PSD34G160081S,Patriot Memory,Free Shipping,$23.39 (12 Offers)–
Mushkin Enhanced Essentials 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model MES4U320NF8GX2,Mushkin Enhanced,Free Shipping,$59.99 –
G.SKILL Trident Z Royal Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C14Q2-64GTRGB,G.SKILL,Free Shipping,$749.99 (3 Offers)–
V7 - V7192008GBD - V7 V7192008GBD 8GB DDR4 SDRAM Memory Module - 8 GB - DDR4 SDRAM - 2400 MHz DDR4-2400/PC4-19200 -,V7,Free Shipping,$40.99 –
G.SKILL Ripjaws V Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16Q-128GVK,G.SKILL,Free Shipping,$589.99 –
HyperX FURY 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3466 (PC4 27700) Intel XMP 2.0 Desktop Memory Model HX434C17FB3K4/128,HyperX,Free Shipping,$699.99 –
HyperX Predator RGB 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model HX432C16PB3AK8/256,HyperX,Free Shipping,$1,199.99 –
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16Q-128GTRG,G.SKILL,Free Shipping,$689.99 –
V7 - V71920016GBS - V7 16GB DDR4 SDRAM Memory Module - 16 GB (1 x 16 GB) - DDR4 SDRAM - 2400 MHz DDR4-2400/PC4-19200 -,V7,Free Shipping,$61.16 (12 Offers)–
Patriot Viper RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model PVR416G400C9K,Patriot Memory,Free Shipping,$145.07 (5 Offers)–
Dell 64GB Certified Memory Module - 4RX4 LRDIMM 2666MHz LV - 64 GB - DDR4-2666/PC4-21300 DDR4 SDRAM - CL19 - 1.20 V - ECC - 288-pin - LRDIMM,DELL,Free Shipping,$744.49 (10 Offers)–
CORSAIR Vengeance RGB Pro 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMW128GX4M8A2666C16W,Corsair,Free Shipping,$499.99 –
Visiontek 4GB DDR4 2133 MHz 1.20 V 288-pin DIMM Memory Module,VisionTek,Free Shipping,$36.49 (16 Offers)–
CORSAIR Dominator Platinum RGB 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMT128GX4M8C3200C16W,Corsair,Free Shipping,$899.99 –
Crucial 1GB 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300) Desktop Memory Model CT12864AA667,Crucial,Free Shipping,$9.47 (13 Offers)–
Crucial 2GB 240-Pin DDR2 SDRAM DDR2 1066 (PC2 8500) Desktop Memory Model CT25664AA1067,Crucial,Free Shipping,$8.72 (9 Offers)–
Crucial 2GB 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300) Micron Chipset Desktop Memory Model CT25664AA667,Crucial,Free Shipping,$8.98 (11 Offers)–
Crucial 1GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model CT12864AA800,Crucial,Free Shipping,$7.97 (10 Offers)–
CORSAIR Vengeance 16GB (4 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMZ16GX3M4A1600C9B,Corsair,Free Shipping,$118.98 (4 Offers)–
CORSAIR Vengeance 8GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMZ8GX3M1A1600C9,Corsair,Free Shipping,$45.04 (6 Offers)–
CORSAIR Vengeance 4GB (2 x 2GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMZ4GX3M2A1600C9,Corsair,Free Shipping,$54.00 –
Crucial 2GB (2 x 1GB) 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300) Dual Channel Kit Desktop Memory Model CT2KIT12864AA667,Crucial,Free Shipping,$25.25 (10 Offers)–
Crucial 2GB (2 x 1GB) 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Dual Channel Kit Desktop Memory Model CT2KIT12864AA800,Crucial,Free Shipping,$15.69 (8 Offers)–
Crucial 4GB (2 x 2GB) 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300) Dual Channel Kit Desktop Memory Model CT2KIT25664AA667,Crucial,Free Shipping,$10.95 (11 Offers)–
Crucial 4GB (2 x 2GB) 240-Pin DDR2 SDRAM DDR2 1066 (PC2 8500) Micron Chipset Dual Channel Kit Desktop Memory Model CT2KIT25664AA1067,Crucial,Free Shipping,$10.92 (10 Offers)–
Crucial 4GB 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300) Desktop Memory Model CT51264AA667,Crucial,Free Shipping,$72.00 (3 Offers)–
Crucial 8GB (2 x 4GB) 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300) Desktop Memory Model CT2KIT51264AA667,Crucial,Free Shipping,$152.98 –
Vaseky AMD RAM 4GB DDR3 Memory 1333mHZ AMD Edition Memory DDR3 1333 (PC3 10600) Desktop Memory Model Only for AMD Desktop,Vaseky,Free Shipping,$14.57 –
Vaseky AMD RAM 8GB DDR3 Memory 1600mHZ AMD Edition Memory DDR3 1600 (PC3 12800) Desktop Memory Model Only for AMD Desktop,Vaseky,Free Shipping,$23.99 –
G.SKILL Ripjaws X Series 32GB (4 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model F3-1600C9Q-32GXM,G.SKILL,Free Shipping,$145.99 (4 Offers)–
HyperX FURY 8GB 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FB/8,HyperX,Free Shipping,$36.37 (11 Offers)–
HyperX FURY 8GB 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FW/8,HyperX,Free Shipping,$36.53 (10 Offers)–
HyperX FURY 8GB 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FR/8,HyperX,Free Shipping,$36.97 (15 Offers)–
CORSAIR Vengeance LPX 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK8GX4M2B3200C16R,Corsair,Free Shipping,$99.99 –
CORSAIR Vengeance LP 4GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CML4GX3M1A1600C9,Corsair,Free Shipping,$59.99 (2 Offers)–
CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) AMD X399 Compatible Desktop Memory Model CMK32GX4M4B3200C16,Corsair,Free Shipping,$199.99 (3 Offers)–
G.SKILL Ripjaws X Series 8GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model F3-1600C9S-8GXM,G.SKILL,Free Shipping,$44.98 (3 Offers)–
HyperX FURY 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FWK2/16,HyperX,Free Shipping,$64.19 (10 Offers)–
HyperX FURY 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FRK2/16,HyperX,Free Shipping,$63.99 (7 Offers)–
CORSAIR Vengeance 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMZ16GX3M2A1600C10B,Corsair,Free Shipping,$97.99 (3 Offers)–
HyperX FURY 4GB 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10F/4,HyperX,Free Shipping,$24.98 (7 Offers)–
HyperX FURY 4GB 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FW/4,HyperX,Free Shipping,$24.98 (7 Offers)–
HyperX FURY 4GB 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FR/4,HyperX,Free Shipping,$24.98 (4 Offers)–
HyperX FURY 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 (PC3 14900) Desktop Memory Model HX318C10FK2/16,HyperX,Free Shipping,$62.80 (15 Offers)–
CORSAIR Vengeance LPX 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK8GX4M2B3200C16,Corsair,Free Shipping,$96.99 –
CORSAIR Vengeance LPX 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK64GX4M8B3200C16,Corsair,Free Shipping,$644.86 –
Team T-FORCE VULCAN Z 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model TLZGD464G3200HC16CDC01,Team Group,Free Shipping,$199.99 (2 Offers)–
HyperX FURY 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FRK2/8,HyperX,Free Shipping,$45.98 (8 Offers)–
Team T-FORCE VULCAN Z 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model TLZGD416G2666HC18HDC01,Team Group,Free Shipping,$79.99 –
CORSAIR Vengeance 32GB (4 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMZ32GX3M4X1600C10,Corsair,Free Shipping,$240.00 (3 Offers)–
HyperX FURY 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FWK2/8,HyperX,Free Shipping,$45.98 (6 Offers)–
HyperX FURY 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FBK2/8,HyperX,Free Shipping,$45.98 (6 Offers)–
G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C17D-16GVK,G.SKILL,Free Shipping,$139.95 (2 Offers)–
G.SKILL Ripjaws V Series 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q-16GVKB,G.SKILL,Free Shipping,$179.99 –
G.SKILL Ripjaws V Series 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C15D-8GVRB,G.SKILL,Free Shipping,$159.99 –
G.SKILL Ripjaws V Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C14Q-32GVR,G.SKILL,Free Shipping,$428.00 –
HyperX FURY 8GB 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10F/8,HyperX,Free Shipping,$39.47 (9 Offers)–
HyperX FURY 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FBK2/16,HyperX,Free Shipping,$63.99 (13 Offers)–
Crucial 2GB 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model CT25664BD160B,Crucial,Free Shipping,$9.94 (7 Offers)–
G.SKILL TridentZ RGB Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel X299 Desktop Memory Model F4-3600C17Q2-128GTZR,G.SKILL,Free Shipping,$842.10 (2 Offers)–
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel Z270 / Z370 / X299 Desktop Memory Model F4-3600C17D-32GTZR,G.SKILL,Free Shipping,$299.00 (2 Offers)–
HyperX FURY 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1866 Desktop Memory Model HX318C10FK2/8,HyperX,Free Shipping,$45.98 (6 Offers)–
HyperX FURY 4GB 240-Pin DDR3 SDRAM DDR3 1866 (PC3 14900) Desktop Memory Model HX318C10FB/4,HyperX,Free Shipping,$21.78 (8 Offers)–
Kingston 4GB 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Desktop Memory Model KVR1333D3N9/4G,Kingston Technology Corp.,Free Shipping,$17.36 (3 Offers)–
G.SKILL TridentZ RGB Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C16Q-64GTZR,G.SKILL,Free Shipping,$449.99 (2 Offers)–
Crucial Ballistix 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model BL2K16G26C16U4W,Crucial,$6.00 Shipping,$163.15 (7 Offers)–
Crucial Ballistix 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model BL2K4G24C16U4B,Crucial,$6.00 Shipping,$73.92 (7 Offers)–
Kingston 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Desktop Memory Model KVR1333D3N9K2/8G,Kingston Technology Corp.,Free Shipping,$30.80 (6 Offers)–
Crucial 16GB 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model CT204864BD160B,Crucial,Free Shipping,$145.99 (4 Offers)–
Crucial Ballistix 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model BL2K16G32C16U4B,Crucial,Free Shipping,$157.99 (9 Offers)–
Crucial Ballistix 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model BL2K8G26C16U4B,Crucial,Free Shipping,$135.99 (6 Offers)–
Crucial Ballistix 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model BL2K32G32C16U4R,Crucial,Free Shipping,$479.99 (2 Offers)–
Crucial Ballistix 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model BL2K32G32C16U4W,Crucial,Free Shipping,$278.00 (2 Offers)–
Crucial Ballistix 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model BL2K16G36C16U4B,Crucial,Free Shipping,$259.99 (3 Offers)–
Crucial Ballistix 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model BL2K16G32C16U4R,Crucial,Free Shipping,$205.79 (2 Offers)–
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-16GTRG,G.SKILL,Free Shipping,$185.00 (4 Offers)–
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-32GTRG,G.SKILL,Free Shipping,$305.54 (2 Offers)–
CORSAIR Vengeance Pro 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMY16GX3M2A1600C9R (Red),Corsair,Free Shipping,$83.78 (4 Offers)–
CORSAIR Vengeance Pro 32GB (4 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMY32GX3M4A1600C9R (Red),Corsair,Free Shipping,$199.99 (3 Offers)–
CORSAIR Vengeance Pro 32GB (4 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMY32GX3M4A1600C9 (Silver),Corsair,Free Shipping,$199.99 (4 Offers)–
CORSAIR Vengeance Pro 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMY8GX3M2A1600C9 (Silver),Corsair,Free Shipping,$99.99 –
